"state","county","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Georgia","Clarke",NA,NA,NA,NA,NA,NA,NA,6.6733708769107,6.52045826513912,6.98989048020219,6.86787974683544,6.98439937597504,7.04855842185129,6.96724890829694,7.36535552193646,7.26905829596413
"Georgia","Clayton",5.27709054923305,5.18497363796134,5.16236996834012,5.06389239176124,5.26931870141747,5.23310344827586,5.22666025024062,5.15915492957746,5.23167293233083,5.22019635343618,5.32011935208866,5.49956331877729,5.23542909591556,5.59973226238287,5.42539388322521,5.76466049382716
"Georgia","Cobb",6.18912940432928,6.26769035934779,6.20298147869297,6.28900949796472,6.33272143184947,6.38084112149533,6.43383988139362,6.39201687489859,6.45963808025177,6.45999064108563,6.44795902997439,6.61518719806763,6.65293162014474,6.79578886645515,6.78238122171946,6.81448648648649
"Georgia","Columbia",NA,NA,NA,NA,NA,NA,NA,6.15205223880597,6.13796384395814,6.1246660730187,6.25367647058824,6.20949720670391,6.36573628488932,6.46316680779001,6.46815834767642,6.52116788321168
"Georgia","Coweta",NA,NA,NA,NA,NA,NA,NA,5.60548885077187,5.66517189835576,5.70119521912351,6.01281024819856,5.92690513219285,5.86360320933625,6.16580310880829,5.97869318181818,6.29405286343612
"Georgia","De Kalb",6.28157711095604,6.30133779264214,6.31216674745516,6.30714511539678,6.36524707412224,6.27564816287578,6.39949068916123,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Douglas",NA,NA,NA,NA,NA,NA,NA,5.54503676470588,5.55674102812803,5.70837438423645,5.76672862453532,5.98971000935454,5.83920505871725,5.99499499499499,5.9980563654033,6.0207100591716
"Georgia","Fayette",NA,NA,NA,NA,NA,NA,NA,6.62262443438914,6.53314917127072,6.58904109589041,6.64507542147294,6.57983942908118,6.73440285204991,6.81334459459459,6.71249018067557,6.587899543379
"Georgia","Forsyth",NA,NA,NA,NA,NA,NA,NA,6.11918225315354,6.13330742324135,6.26723802103623,6.38601710673113,6.22930377554555,6.45688502673797,6.4688493324857,6.59743107769424,6.60729386892178
"Georgia","Fulton",6.39833628801309,6.42721122525683,6.51261127596439,6.56234065800656,6.50457060380082,6.54191833776274,6.57601133728421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Gwinnett",5.76263187118268,5.70350900249704,5.79928028788485,5.80982465188241,5.7285447761194,5.85014409221902,5.81578947368421,6.00425392670157,5.98233546975145,5.97540222772277,5.96502976190476,6.1393974340493,6.11131751929123,6.17246294184721,6.29436018259461,6.31650943396226
"Georgia","Hall",5.09228090539756,5.20414201183432,5.06822057987493,5.23192287091591,5.36416861826698,5.38048780487805,5.43371943371943,5.45310015898251,5.48406593406593,5.49949341438703,5.54454952712792,5.63133874239351,5.63640661938534,5.83317025440313,5.76776822091444,5.84811102544333
"Georgia","Henry",5.31246537396122,5.38763750654793,5.43722304283604,5.45519713261649,5.51525762881441,5.62289366647298,5.62840136054422,5.63649851632047,5.71273712737127,5.71156558533145,5.78188153310105,5.89889958734525,6.04084321475626,6.22165278667521,5.96836228287841,6.07978142076503
"Georgia","Lowndes",NA,NA,NA,NA,NA,NA,NA,5.5565749235474,5.75862068965517,5.76190476190476,5.65554553651939,6.02959641255605,6.03426294820717,5.99821109123435,5.76433691756272,5.97093791281374
"Georgia","Muscogee",5.69206008583691,5.53886832363829,5.60398706896552,5.61091982292179,5.60729512079583,5.581220657277,5.69907220653489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Paulding",NA,NA,NA,NA,NA,NA,NA,5.45588235294118,5.53874538745387,5.49264705882353,5.6239396795476,5.66904549509367,5.80645161290323,5.96905393457118,5.738768718802,5.89604685212299
"Georgia","Richmond",5.32563138097797,5.45673323092678,5.32954545454545,5.44747682801236,5.50134336378291,5.61247334754797,5.5083932853717,5.72878787878788,5.68312101910828,5.86968680089485,5.87096774193548,5.89293361884368,5.92238648363252,6.09041095890411,5.85530546623794,6.09761721752498
"Georgia","Whitfield",NA,NA,NA,NA,NA,NA,NA,5.07142857142857,4.990625,4.82647058823529,5.13777777777778,5.08617234468938,5.22990844354018,5.22666666666667,5.35223880597015,5.56209150326797
"Hawaii","Hawaii",5.64636118598383,5.90366281986954,5.91246290801187,6.06293706293706,5.95231282784931,5.96649214659686,5.94375338020552,5.92987457240593,6.11568276684556,6.10564225690276,6.22267679719462,6.21749271137026,6.15904139433551,6.20951859956236,6.37647663071392,6.271407110666
"Hawaii","Honolulu",5.92394655704008,6.05429191907647,6.10200201319763,6.05447216472383,6.08846897144084,6.14042734134155,6.10713931089266,6.17323943661972,6.2110851353984,6.17898529554971,6.25044865403789,6.37194094917269,6.29429695181908,6.3594700686948,6.51911084288875,6.48026827371695
"Idaho","Ada",5.83356024506467,5.92381266490765,5.92747603833866,6.01010410287814,5.93197278911565,5.95294818344253,6.1327705295472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Idaho","Bonneville",NA,NA,NA,NA,NA,NA,NA,5.54588910133843,5.55688073394495,5.64175022789426,5.52411282984531,5.71270247229327,5.75232459847844,5.85726210350584,5.83692052980132,5.70770593445527
"Idaho","Canyon",4.79321808510638,4.86612193588938,5.05365853658537,4.91666666666667,4.87453646477132,4.98766881972989,4.8619153674833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","Champaign",6.33264569365652,6.37505949547834,6.51021355617456,6.3489242282507,6.50188501413761,6.61967054263566,6.61350249207068,6.53239578101457,6.50569259962049,6.56083373727581,6.5796395518753,6.61716489874638,6.56241101091599,6.68822957198444,6.76783968719453,6.78226208271051
"Illinois","Cook",5.82985553772071,5.86013482714776,5.92130335365854,6.00490959166567,6.01096641535298,6.0713293300365,6.0424308469939,6.08793830191301,6.16259790225805,6.21555387124187,6.26457827952976,6.39761631582645,6.45987071812777,6.53971210838273,6.66142428859291,6.67389684151011
"Illinois","De Kalb",NA,NA,NA,NA,NA,NA,NA,5.99724011039558,6.065965583174,6.23978201634877,6.08908045977012,6.18048780487805,6.10740740740741,6.1028880866426,6.32555970149254,6.26530612244898
"Illinois","Du Page",6.25686673448627,6.34277405487419,6.44484924623116,6.47438498605123,6.48523100227215,6.54638653335021,6.53912307909206,6.58199683758753,6.67354250352839,6.72981230903536,6.66517124411861,6.7465308863026,6.77753662506782,6.91024690049804,6.92969916791124,6.95742743312464
"Illinois","Kane",NA,NA,NA,NA,NA,NA,NA,5.68982360922659,5.5911718339464,5.8450204638472,5.77233584499462,5.88022813688213,5.81975120588982,5.91966173361522,6.17929503191785,6.15197817189632
"Illinois","Kankakee",5.26441515650741,5.33039294306335,5.3528951486698,5.4796812749004,5.48894348894349,5.38128383604022,5.61179173047473,5.60746268656716,5.64075471698113,5.78076923076923,5.71244979919679,5.80325329202169,5.82886149383611,5.65860805860806,5.85070214338507,5.84833333333333
"Illinois","Lake",5.97303783173348,5.91814895155459,6.15886646629455,6.03068005089778,6.11394217005439,6.19574468085106,6.19608113702222,6.3497300539892,6.37462995855536,6.51588137889508,6.44244391971665,6.45769002375297,6.57681460590767,6.61091127098321,6.71448424953675,6.77772333823289
"Illinois","LaSalle",5.45426065162907,5.45096774193548,5.47766097240473,5.52948972829689,5.63959731543624,5.63183730715288,5.61989017693716,5.67030716723549,5.76963696369637,5.86140583554377,5.72663252240717,5.88845654993515,5.8718954248366,5.83757742601514,5.78390367553866,5.90050468637347
"Illinois","Macon",5.63067292644757,5.62960122699386,5.623944742901,5.64959349593496,5.69323671497585,5.75579598145286,5.82036363636364,5.72153734590283,5.66815144766147,5.91470349309505,5.83136327817179,5.74576271186441,5.98300970873786,5.94049459041731,6.11921568627451,6.21560574948665
"Illinois","Madison",NA,NA,NA,NA,NA,NA,NA,6.00079744816587,6.03195020746888,6.01419031719533,6.04392871943639,6.16183774834437,5.97609233305853,6.10683229813665,6.2519949601008,6.26784214945424
"Illinois","McHenry",NA,NA,NA,NA,NA,NA,NA,6.1044613710555,6.16977680204903,6.22305670296658,6.17877906976744,6.32013323464101,6.31939860652732,6.38527214514408,6.46175438596491,6.61351462711166
"Illinois","McLean",6.13178733031674,6.09619341563786,6.09612320764737,6.26187904967603,6.20116156282999,6.18802966101695,6.19622454048684,6.31185031185031,6.38802083333333,6.31162063574779,6.41155046826223,6.41911764705882,6.46236012207528,6.59293320425944,6.29911154985192,6.46542553191489
"Illinois","Peoria",NA,NA,NA,NA,NA,NA,NA,5.9949005609383,6.0574478901881,6.07235142118863,6.10699373695198,6.06812404677173,6.22186495176849,6.23505365355135,6.31734317343173,6.22279495990836
"Illinois","Rock Island",NA,NA,NA,NA,NA,NA,NA,5.7747183979975,5.93587301587302,5.97884256378345,6.14081632653061,5.97574626865672,6.05977907732294,6.03123008285532,5.99382716049383,6.12163096060815
"Illinois","Sangamon",NA,NA,NA,NA,NA,NA,NA,6.20853307766059,6.15937202664129,6.32918064206996,6.24921135646688,6.36700648748841,6.22871376811594,6.28994082840237,6.38461538461539,6.35497166409067
"Illinois","St Clair",NA,NA,NA,NA,NA,NA,NA,5.8150234741784,5.88756855575868,5.95841209829868,5.99313052011776,6.12824207492795,6.08038422649141,6.12512926577042,6.26864893062076,6.33531510107015
"Illinois","Tazewell",5.51690227412415,5.61910447761194,5.65584415584416,5.64435146443515,5.81099444101297,5.84710234278668,5.76599634369287,5.80376175548589,5.8936170212766,6.1281163434903,5.94312169312169,5.86354647330257,6.08552631578947,6.02939297124601,6.15979708306912,6.09269662921348
"Illinois","Will",NA,NA,NA,NA,NA,NA,NA,5.91130783363955,5.89419052402478,6.00114980289093,6.06260462002009,6.09231772957103,6.06556588650208,6.14189944134078,6.24850250930873,6.2852264557872
"Indiana","Allen",5.54951513370555,5.6060872110038,5.53945111492281,5.62674874090655,5.63003769208466,5.67771692130297,5.75340940718063,5.74528559715769,5.66587364525509,5.80931263858093,5.83815350389321,5.89393110989612,5.81976585897087,5.85725741780273,5.97029958677686,6.1056566970091
"Indiana","Clark",NA,NA,NA,NA,NA,NA,NA,5.7384140061792,5.59185700099305,5.83216783216783,5.94210009813543,6.0098231827112,5.69747899159664,6.00098619329389,6.0780487804878,6.06024096385542
"Indiana","Delaware",5.6328125,5.87847222222222,5.7046204620462,5.88566243194192,5.64691358024691,5.97971259509721,5.72762345679012,5.73934030571199,6.04616652926628,6.08939014202172,5.77983870967742,5.94577777777778,5.88771929824561,5.9887054735013,6.12258064516129,6.09630350194552
"Indiana","Elkhart",5.0065127294257,5.06890459363958,5.12272460364063,5.03450226244344,5.28429655575015,5.15742397137746,5.05031013094418,4.99826989619377,5.23965410747375,5.31421884142774,5.37013401403957,5.42673206621704,5.32733224222586,5.26432943795214,5.61611076148521,5.31418181818182
"Indiana","Hendricks",NA,NA,NA,NA,NA,NA,NA,5.88141592920354,5.80163265306122,5.9893899204244,5.99649122807018,6.36238136324418,6.08705882352941,6.16376042456406,6.39703588143526,6.08909090909091
"Indiana","Johnson",5.47626709573612,5.82917002417405,5.6314623338257,5.84580498866213,5.59628770301624,5.55035128805621,5.59606791778374,5.77918552036199,5.89770723104056,5.88256227758007,6.18396226415094,5.96570898980538,6.37629350893697,5.98260073260073,5.98143236074271,6.11326530612245
"Indiana","La Porte",5.7053726169844,5.62983425414365,5.5304829770388,5.55261044176707,5.66024653312789,5.64421553090333,5.7887432536623,5.59548978153629,5.69525959367946,5.93548387096774,6.02453987730061,5.94108019639935,5.99674001629992,5.85936343449297,6.04577191621412,6.02207911683533
"Indiana","Lake",5.30740127689761,5.36008091706001,5.51025524156791,5.38911200356983,5.51070543159793,5.47245714285714,5.42027308493404,5.50420168067227,5.5381670794866,5.60368986454928,5.70663861617578,5.6952380952381,5.77897048060503,5.76782319391635,5.89615660062067,5.90282685512368
"Indiana","Madison",NA,NA,NA,NA,NA,NA,NA,5.69708994708995,5.66666666666667,5.67668269230769,5.79269882659713,5.72133333333333,5.80099812850905,5.65698041692988,5.79657794676806,5.93392724573125
"Indiana","Marion",5.71675999479099,5.73015873015873,5.78494623655914,5.74920025591811,5.80437631027254,5.79256486381825,5.86749867233139,5.82933979097629,5.9316705637828,5.98959918822933,6.06668448483229,6.09875884158548,6.20517901968556,6.24510201324145,6.35428261164653,6.54361525704809
"Indiana","Monroe",6.62252346193952,6.64292237442922,6.44262295081967,6.63443596268024,6.80678233438486,6.68425259792166,6.77913610431948,6.80018416206261,6.67453213995118,6.75591216216216,6.70061255742726,6.816,6.81293302540416,6.81552651806303,6.69044006069803,7.09268292682927
"Indiana","Porter",5.77505112474438,5.78846153846154,5.80282594733462,5.81823979591837,5.86121919584955,6.06237558062376,5.95623145400593,5.87766990291262,6.07368421052632,6.03823335530653,6.07365627073656,6.13173652694611,6.17247820672478,6.19962453066333,6.26722588376273,6.27752639517345
"Indiana","St Joseph",5.63311148086522,5.56947017413857,5.69446579554189,5.77221135029354,5.67149059334298,5.84357115604731,5.78331134564644,5.84031593406593,5.86885813148789,5.93337959750173,5.83462445267767,6.0279593318809,6.0719696969697,6.1524064171123,6.02255132951868,6.50488737781555
"Indiana","Tippecanoe",NA,NA,NA,NA,NA,NA,NA,6.46833013435701,6.37576126674787,6.46024096385542,6.25354609929078,6.38308740068104,6.50921908893709,6.33619763694952,6.42516629711752,6.37515451174289
"Indiana","Vanderburgh",NA,NA,NA,NA,NA,NA,NA,5.9624633431085,5.83553008595989,5.97932960893855,5.88679245283019,6.07881210736722,6.13556338028169,6.18181818181818,6.06864988558352,6.23583743842365
"Indiana","Vigo",NA,NA,NA,NA,NA,NA,NA,5.72800718132855,5.94866920152091,5.80586080586081,5.85528756957328,5.92475067996374,6.04621072088725,5.94353369763206,6.05760576057606,6.10575916230366
"Iowa","Black Hawk",5.81256436663234,5.95845997973658,5.84585365853659,6.00874635568513,6.02369200394867,5.81091617933723,5.91460055096419,5.96880733944954,6.01883239171375,6.05555555555556,6.21146616541353,6.08171206225681,6.16221198156682,6.12710280373832,6.16481481481481,6.1696113074205
"Iowa","Johnson",6.52380952380952,6.53934942287513,6.60529100529101,6.75283213182286,6.72324011571842,6.60873694207028,6.79530201342282,6.68181818181818,6.64172813487882,6.69906928645295,7.08071748878924,6.80482897384306,6.989816700611,6.83483483483483,6.87078109932498,7.07034220532319
"Iowa","Linn",5.92400253324889,5.91913580246914,5.9266862170088,5.89068100358423,6.0670982931136,5.91771771771772,6.1370320855615,6.15227736233855,6.06772908366534,6.21753039027511,6.07992327365729,6.17328042328042,6.18570516911295,6.26006191950464,6.21705882352941,6.31826293872695
"Iowa","Polk",5.93095684803002,5.8391364902507,5.87719298245614,6.01831238779174,6.04497082046001,5.94839165782962,6.0957665433621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iowa","Scott",5.84055600981194,5.84988627748294,6.11694510739857,6.09803921568627,6.02606105733433,5.94307692307692,6.07959814528594,6.17241379310345,6.06937269372694,6.13869731800766,6.06513409961686,6.27279752704791,6.19970414201183,6.24824355971897,6.18168604651163,6.38173652694611
"Iowa","Woodbury",5.38323353293413,5.43117178612059,5.63248847926267,5.54249126891735,5.63712574850299,5.46033653846154,5.57912844036697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kansas","Douglas",NA,NA,NA,NA,NA,NA,NA,6.65799739921977,7.14013605442177,6.95361527967258,6.76251604621309,6.80697384806974,7.0770202020202,6.86887254901961,6.87439024390244,6.96270396270396
"Kansas","Johnson",6.50302736740131,6.56110318592487,6.45295454545455,6.58567191421401,6.59165923282783,6.69351338316856,6.59581070597362,6.64508066348557,6.64783759929391,6.73185979013173,6.83223539745279,6.87788419677841,6.90226804123711,6.96286919831224,6.8159123198701,7.07517849643007
"Kansas","Shawnee",5.79256080114449,5.80583214793741,5.86878453038674,5.89300411522634,5.93931220498989,6.00421052631579,5.97942689199118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kansas","Wyandotte",5.02811950790861,5.07321274763135,4.95193929173693,5.16355555555556,5.25771324863884,5.10723404255319,5.07776261937244,5.12250516173434,5.28049671292915,5.10515320334262,5.15598290598291,5.4019245003701,5.3952139231327,5.27478134110787,5.37962962962963,5.5163179916318
"Kentucky","Boone",NA,NA,NA,NA,NA,NA,NA,5.85117773019272,5.84582893347413,6.1045104510451,6.00219298245614,5.77869700103413,5.83248730964467,6.13015873015873,6.20811654526535,6.08098591549296
"Kentucky","Fayette",6.37212222687317,6.35930735930736,6.43522267206478,6.39755713159968,6.31233192470227,6.40952006294256,6.3786078098472,6.526620789569,6.43184840425532,6.58353510895884,6.62669758198079,6.68463886063072,6.69122462344466,6.75091331783461,6.78590604026846,6.82191265060241
"Kentucky","Jefferson",6.04866461222393,5.99399624765478,6.08306590965194,6.15070352999259,6.10679493424257,6.17696035789735,6.19830743968675,6.29066469355038,6.37002909796314,6.33873503446608,6.41581879844961,6.49099697885196,6.54869072040545,6.60655737704918,6.68274871303723,6.72336008856906
"Kentucky","Kenton",5.47697974217311,5.73975903614458,5.72481572481573,5.71769748928353,5.83290816326531,5.75819935691318,5.89029003783102,6.04711347047113,5.90307486631016,5.83656330749354,6.04278416347382,5.96830530401035,6.08338597599495,6.1874213836478,6.27543424317618,6.30780141843972
"Kentucky","Warren",NA,NA,NA,NA,NA,NA,NA,5.71325051759834,5.83616383616384,5.84231145935358,6.01846452866861,6.18618618618619,5.86586493987049,5.92596248766041,6.09707822808671,5.94017946161515
"Louisiana","Ascension",NA,NA,NA,NA,NA,NA,NA,5.33196721311475,5.56241956241956,5.44255874673629,5.59137055837563,5.50328515111695,5.69960988296489,5.66749379652605,5.8150064683053,6.01531728665208
"Louisiana","Caddo",5.53265666372462,5.58281622911695,5.51596715328467,5.56671315667132,5.75660377358491,5.68820468343452,5.69607410674901,5.78153564899452,5.80769230769231,5.8048668503214,5.86449480642115,5.91873804971319,5.9086491739553,5.86778846153846,5.97294538029607,6.11434236615995
"Louisiana","Calcasieu",5.39265212399541,5.35585323238206,5.18531267928858,5.38663484486873,5.37735849056604,5.4565560821485,5.48414634146341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louisiana","East Baton Rouge",NA,NA,NA,NA,NA,NA,NA,6.0753873659118,6.2482717162609,6.30455351862803,6.36766940139775,6.37360939431397,6.44520335299596,6.4363358778626,6.45864197530864,6.58089748867847
"Louisiana","Lafayette",NA,NA,NA,NA,NA,NA,NA,5.81071428571429,5.84322508398656,6.12523481527865,6.04197390811117,6.11908831908832,6.075,6.07746478873239,6.06488549618321,6.13004484304933
"Louisiana","Orleans",6.01845819761129,NA,NA,NA,NA,NA,NA,6.31217504332756,6.44684317718941,6.58263665594855,6.67010526315789,6.78696792414767,6.70221860370446,6.91635140815469,7.0879753340185,7.03132183908046
"Louisiana","Ouachita",5.41237113402062,5.49738219895288,5.45721077654517,5.77377300613497,5.57304163726182,5.59406657018813,5.40463215258856,5.55384615384615,5.58976063829787,5.50686813186813,5.75263527758257,5.64478230822391,5.66223404255319,5.68318965517241,6.06761565836299,5.88288288288288
"Louisiana","Rapides",5.41125954198473,5.42215714982918,5.31523722627737,5.39401140684411,5.45415162454874,5.11669242658424,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louisiana","St Tammany",NA,NA,NA,NA,NA,NA,NA,5.87381071607411,5.94567901234568,6.00779347296639,6.0829673011225,6.15643274853801,6.25189753320683,6.22130013831259,6.29613161405069,6.31178707224335
"Louisiana","Tangipahoa",5.08452250274424,4.93764988009592,5.49814585908529,5.21318228630278,5.30283911671924,5.14214214214214,5.30558482613277,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louisiana","Terrebonne",4.77687626774848,4.77605321507761,4.76312968917471,5.05376344086022,5.0031746031746,4.71084337349398,4.84688995215311,5.18872549019608,4.91155660377358,4.87708066581306,5.24412532637076,5.24189526184539,5.24273072060683,5.22802547770701,5.45443499392467,5.63821138211382
"Maine","Androscoggin",5.38671875,5.40048250904704,5.58913813459268,5.44545454545455,5.61396574440053,5.64356435643564,5.7646383467279,5.9031007751938,5.80478087649402,5.98959687906372,5.7291169451074,5.72430471584039,6.02682926829268,5.89240506329114,6.16687268232386,6.31282722513089
"Maine","Kennebec",5.95187680461983,5.99690082644628,5.81610337972167,5.92102454642476,6.14271255060729,6.0578898225957,6.14482126489459,6.10010319917441,6.16359918200409,6.19734151329243,6.47230929989551,6.2726368159204,6.23123732251521,6.20354808590103,6.41486359360301,6.37741607324517
"Maine","Penobscot",NA,NA,NA,NA,NA,NA,NA,6.11624919717405,6.07939508506616,6.20516214427531,6.1008883248731,5.97003994673768,6.27749360613811,6.22703412073491,6.36733416770964,6.37452711223203
"Maryland","Anne Arundel",6.03411860276198,6.2224032586558,6.18717330116606,6.33406857830359,6.16443745082612,6.22127329192547,6.31862537123462,6.42452830188679,6.29973090457462,6.44034938219003,6.47921502426672,6.6120797011208,6.52109129066107,6.52268124746861,6.66070038910506,6.85373694079829
"Maryland","Baltimore",6.1800439446814,6.18919591735126,6.21436616193217,6.24815694114707,6.2930416512174,6.31329667583104,6.34002075406434,6.32063492063492,6.39100817438692,6.39345454545455,6.49310094408134,6.5109023009276,6.53501805054152,6.66052471018914,6.70336995432663,6.65889570552147
"Maryland","Baltimore City",5.61285172620236,5.62753188297074,5.71945184621241,5.82764603817235,5.95006747638327,5.70995670995671,5.87830276655269,5.97593674802338,6.18131030980193,6.20315063997375,6.26928870292887,6.31624365482234,6.45579533588583,6.57749077490775,6.60007581501137,6.73493134745171
"Maryland","Carroll",5.75497441728255,5.7396449704142,5.75291139240506,5.9633423180593,6.07512248230811,6.09754738015608,6.19789356984479,6.13150973172015,6.13131313131313,6.2283422459893,6.25833333333333,6.29608355091384,6.39040404040404,6.44782168186423,6.44274077623383,6.55046439628483
"Maryland","Cecil",NA,NA,NA,NA,NA,NA,NA,5.85499462943072,5.94779582366589,5.76906779661017,5.75245365321701,5.89350372736954,6.13123644251627,6.05573770491803,5.95059076262084,5.94750320102433
"Maryland","Charles",5.559375,5.61935483870968,5.73474178403756,5.85735080058224,5.84117193523516,5.9167916041979,5.96185489902767,6.04734158776402,5.98107918710582,6.00747282608696,6.13783403656821,6.08503401360544,6.18351254480287,6.23165467625899,6.16280653950954,6.04896265560166
"Maryland","Frederick",5.89876316994961,6.12066695919263,6.05339598462196,6.07955988150656,6.02174788562223,6.21443214432144,6.26211671612265,6.26581831035702,6.52020905923345,6.42925571112749,6.32260297680858,6.53963309103496,6.58734939759036,6.52011776251227,6.57219759341355,6.63309076981999
"Maryland","Harford",5.84647476011681,5.91958333333333,6.01486199575372,5.9546965918537,6.21917211328976,6.15731330092797,6.16279069767442,6.17709611451943,6.32024539877301,6.4238114587566,6.38355609558526,6.46757538207352,6.50343434343434,6.49480249480249,6.44571428571429,6.73771289537713
"Maryland","Howard",6.77204220045215,6.77176831607211,6.70307414104882,6.76626681206834,6.90093109869646,6.95251902863356,7.06232179226069,7.08759398496241,7.1008434176751,7.03291880029261,7.08401859134787,7.0584712927087,7.21884927638546,7.12051894844657,7.20737018425461,7.30498177399757
"Maryland","Montgomery",6.82714240870566,6.90492808798646,6.94280995148137,6.88679438582112,6.9445833750125,6.99272409778813,7.11163302018789,7.0587942202292,7.02896032435563,7.11717211500591,7.14796811199689,7.22386751095957,7.17139357391878,7.18438460821765,7.18138686131387,7.25695492775501
"Maryland","Prince Georges",5.75103277334068,5.8382855640284,5.87402511566424,5.88401418626034,5.87826534551538,5.89508437270726,5.97667534927776,6.00057510927076,6.07671721677074,6.15744101633394,6.15505719787065,6.17845840867993,6.25421220400729,6.24805936073059,6.23467205323194,6.314091218516
"Maryland","Washington",5.38940397350993,5.54247572815534,5.53582179409994,5.55307262569832,5.43494657448146,5.60466507177034,5.55746807329262,5.7384815055159,5.77934849416103,5.64933333333333,5.71325459317585,5.76582278481013,5.90630975143403,5.87210031347962,5.91997479521109,5.88382352941176
"Massachusetts","Berkshire",NA,NA,NA,NA,NA,NA,NA,6.39459745762712,6.47758081334724,6.60127931769723,6.56695741405849,6.9104,6.81079607415485,6.75133689839572,6.76784741144414,7.05481481481482
"Massachusetts","Essex",6.09717062017719,6.05760563380282,6.18192042738648,6.18879582589592,6.28126315789474,6.28220942982456,6.19051844340221,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Massachusetts","Suffolk",6.33182332955832,6.26579956644989,6.39157674904281,6.37099717935955,6.55701826559157,6.44065676309617,6.44714776632302,6.46200731409996,6.65222058231585,6.63908983296067,6.81127868852459,6.8533213874312,7.0256175663312,7.18059855521156,7.34009421617378,7.19457968192145
"Michigan","Allegan",NA,NA,NA,NA,NA,NA,NA,5.65167620605069,5.55529037390613,5.71682163989856,5.80251046025105,5.77549342105263,5.77269076305221,5.81306865177833,5.78138718173837,5.91977309562399
"Michigan","Berrien",5.6527563111798,5.64374353671148,5.53303303303303,5.63256997455471,5.92256902761104,5.78396169958109,6.03048780487805,6.14199029126214,6.12187871581451,6.09754706217912,6.22901678657074,6.27372685185185,6.06260869565217,6.20375985445725,6.2621475704859,6.53682170542636
"Michigan","Calhoun",5.43939393939394,5.51505445227418,5.42969776609724,5.63008971704624,5.6280193236715,5.62743732590529,5.765899864682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michigan","Ingham",NA,NA,NA,NA,NA,NA,NA,6.44827586206897,6.37153196622437,6.378228049265,6.52979066022544,6.42548941270475,6.59514170040486,6.53090332805071,6.6802748585287,6.78856015779093
"Michigan","Jackson",5.66666666666667,5.48200950441276,5.49266666666667,5.56558533145275,5.6148097826087,5.63527653213752,5.64225352112676,5.70081967213115,5.68949468085106,5.66493506493507,5.99038461538461,5.77084745762712,5.97216564833673,5.8854748603352,5.96379781420765,6.02358189929892
"Michigan","Kalamazoo",NA,NA,NA,NA,NA,NA,NA,6.24476570289133,6.16106110847939,6.22205736894164,6.48983543078412,6.47419199228172,6.38595686094539,6.390625,6.46833648393195,6.71332133213321
"Michigan","Kent",5.69011652999568,5.70027305187986,5.81986531986532,5.75067301718782,5.75798146240989,5.88032581453634,5.84532215357458,5.89843217450579,6.01823092505064,6.07052896725441,6.0404469273743,6.12203765227021,6.0770725388601,6.20276100086281,6.26338185890258,6.30598290598291
"Michigan","Livingston",5.92312276519666,5.88745603751465,6.06325474410581,5.7632183908046,6.095,6.05169230769231,6.09041916167665,6.13475935828877,6.30193756727664,6.281543274244,6.21759259259259,6.35736196319018,6.51921132457027,6.52729044834308,6.38838214114258,6.61380323054332
"Michigan","Macomb",5.6300782981238,5.64243498817967,5.76142355008787,5.70285879295409,5.79934940115333,5.8092768227623,5.90654060756355,5.9105944765174,5.95745668316832,6.07576233888714,5.97208869592185,6.04425054534123,6.06203093888804,6.08347347500382,6.25623479318735,6.30096654275093
"Michigan","Monroe",5.4486301369863,5.40712290502793,5.42199312714777,5.53788395904437,5.47038567493113,5.61099656357388,5.63745583038869,5.73155893536122,5.76369092273068,5.64897649734647,5.92468944099379,5.96741660201707,5.85007610350076,6.10678098207327,5.97023809523809,5.99090219863533
"Michigan","Muskegon",5.51024208566108,5.55274012964054,5.50459840588596,5.55092316855271,5.52189141856392,5.66343411294923,5.69957343083486,5.59610705596107,5.63267740011926,5.7463144963145,5.67151898734177,5.76699629171817,5.75450590428838,5.95280235988201,6.04612427930814,5.95818399044205
"Michigan","Oakland",6.38037114220502,6.41598401598402,6.34758674923818,6.48653266331658,6.52433077918201,6.56076564715414,6.5889872173058,6.6100424188616,6.6169069833192,6.79551000488043,6.85851648351648,6.93362960100473,6.9363372908292,6.95410146989094,7.01895424836601,7.0781837721655
"Michigan","Ottawa",5.68601583113456,5.59666834931853,5.72427375677006,5.69939223936419,5.82689486552567,5.78101828966881,5.77822120866591,5.90672348484848,6.0195530726257,6.02909090909091,6.03227252353205,6.12286689419795,6.0889848812095,6.09322742474916,6.2427843803056,6.37649572649573
